id,area,name,type,summary,address,tel,payex,tw97x,tw97y,totalcar,totalmotor,totalbike,totalbus,Pregnancy_First,Handicap_First,Taxi_OneHR_Free,AED_Equipment,CellSignal_Enhancement,Accessibility_Elevator,Phone_Charge,Child_Pickup_Area,FareInfo,EntranceCoord,type2,ptype,serviceTime,totallargemotor,ChargingStation
TPE0058,士林區,百齡高中地下停車場,1,大型車:0格，小型車:231格(含身心障礙停車位5格，孕婦、育有六歲以下兒童停車位6格)，機車:0格，充電格位:4格,承德路4段175號地下,0800021111,"小型車：計時週一至週四10元/時(0-9)，40元/時(9-22)，10元/時(22-24)，週五至週日及行政機關放假之紀念日與民俗日50元/時(0-2)，10元/時(2-8)，30元/時(8-12)，週五至週日及行政機關放假之紀念日與民俗日50元/時(12-24)，停車全程以半小時計；月租日間2,500元(7-19)，夜間1,500元(21-8)。",302815.2812,2775387.25,231,0,0,0,6,5,0,0,0,0,0,0,"{'Holiday': [{'Period': '00~01', 'Fare': '50'}, {'Period': '01~12', 'Fare': '10'}, {'Period': '12~24', 'Fare': '50'}], 'WorkingDay': [{'Period': '00~09', 'Fare': '10'}, {'Period': '09~22', 'Fare': '40'}, {'Period': '22~24', 'Fare': '10'}]}","{'EntrancecoordInfo': [{'Xcod': '25.08575691', 'Ycod': '121.5234925', 'Address': '承德路四段'}]}",本處委外停車場,D,24小時,0,4
TPE0059,松山區,台灣聯通中興停車場,2,大型車:0格，小型車:18格(含身心障礙停車位1格)，機車:0格,復興南路1段1號地下2層,0225235000,"小型車：100元/時，停車全程以半小時計；月租全日10,000元。",304913.00000,2771132.75000,18,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,D,臨停：08-24；月租：24小時,0,0
TPE0060,中正區,台大醫院停車場,2,大型車:0格，小型車:207格(含身心障礙停車位4格，孕婦、育有六歲以下兒童停車位4格)，機車:0格,中山南路7號地下1至2層,2312-3456#261178,計時：50元/時，全程以半小時計費。,302331.25000,2770343.75000,207,0,0,0,4,4,0,0,0,0,0,0,{},{},民營停車場,,6時至24時,0,0
TPE0061,中正區,新光摩天大樓停車場,1,大型車:0格，小型車:288格(含身心障礙停車位8格)，機車:0格,忠孝西路1段66號地下3至5層,0800208333,"小型車：計時 160元/時，停車全程以半小時計；月租 全日10,500元。",301996.75,2771002.25,288,0,0,0,0,8,0,0,0,0,0,0,{},{},民營停車場,S,24小時,0,0
TPE0062,士林區,前港公園地下停車場,1,大型車:0格，小型車:528格(含身心障礙停車位11格，孕婦、育有六歲以下兒童停車位12格)，機車:0格，充電格位:14格,前港街45號地下,0228817033,"小型車：計時 20元/時(02時~19時)，40元/時(19時~02時)，全程以半小時計；月租 全日5,200元，日間2,600元(07時~19時)。",302586.3125,2775408.5,528,0,0,0,12,11,0,0,0,0,0,0,"{'Holiday': [{'Period': '02~02', 'Fare': '30'}, {'Period': '02~19', 'Fare': '20'}, {'Period': '19~24', 'Fare': '30'}], 'WorkingDay': [{'Period': '00~24', 'Fare': '20'}]}","{'EntrancecoordInfo': [{'Xcod': '25.08592029', 'Ycod': '121.5212961', 'Address': '後港街'}]}",本處自營停車場,S,24小時,0,14
TPE0063,中山區,民生停車場,2,大型車:0格，小型車:15格(含身心障礙停車位1格)，機車:0格,民生西路16號地下室,0933159457,"小型車：計時 100元/時，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計；月租 全日8,000元。",302682.75000,2772255.25000,15,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,D,臨停：08-22，月租：24小時,0,0
TPE0064,大安區,停車棧忠孝復興站,1,大型車:0格，小型車:19格(含身心障礙停車位1格)，機車:0格,忠孝東路3段305號地下2層,8792-5646,"小型車：計時 80元/時，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計；月租 全日8,000元。",304836.2188,2770530,19,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE0065,文山區,臺北市文山區文山行政中心停車場,1,大型車:0格，小型車:132格(含身心障礙停車位2格，孕婦、育有六歲以下兒童停車位2格)，機車:0格，充電格位:1格,木柵路3段220號,2936-5522#326,"計時：日間30元/時(週一至週五7-20)，洽公民眾前30分鐘免費，非洽公民眾及週六、週日30元/時(7-20)；夜間10元/時(週一至週日20-翌日7)，最高收費50元，全程以半小時計費。月租：平面2,000元/月(週一至週五18-翌日8、週六至週日8-18)，1,200元/月(週一至週日18-翌日8)；地下室民眾2,400元/月(週一至週五8-18)，員工1,800元/月(週一至週五8-18)；國定假日免費。",307550.5938,2764742.75,132,0,0,0,2,2,0,0,0,0,0,0,{},{},民營停車場,,平面24小時，地下室8時至18時,0,1
TPE0066,大安區,國立臺灣師範大學和平校區Ⅰ運動場地下停車場,2,大型車:0格，小型車:426格(含身心障礙停車位12格)，機車:0格,和平東路1段162號,7749-3266,"計時：70元/時，全程以半小時計費。本停車場非營業時間不提供臨時停車隔夜停放，如停放本停車場酌收管理費420元。月租：本校教職員日間年繳4,800元、夜間年繳30,000元。學生400元/月(夜間不開放)，校外人士4,200元/月。",303050.18750,2768762.25000,426,0,0,0,0,12,0,0,0,0,0,0,{},{},民營停車場,,6時至24時(春節假期比照政府規定之放假日數停止開放),0,0
TPE0067,大安區,國立臺灣師範大學和平校區Ⅱ羅馬廣場地下停車場,2,大型車:0格，小型車:80格(含身心障礙停車位8格)，機車:0格,和平東路1段127-2號地下1至3層,,小型車：計時 70元/時，全程以半小時計，本停車場非營業時間(0時至6時)不提供臨時停車隔夜停放，如停放本停車場酌收管理費420元。,303448.71875,2768844.75000,80,0,0,0,0,8,0,0,0,0,0,0,{},{},民營停車場,,6時至24時(春節假期比照政府規定之放假日數停止開放),0,0
TPE0068,松山區,敦北翠苑停車場,1,大型車:0格，小型車:179格(含身心障礙停車位3格)，機車:0格,敦化北路199巷8號地下1至2層,(02)25474157,"小型車：計時 60元/時，未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計;月租 全日7,000元",305546.75,2772091.75,179,0,0,0,0,3,0,0,0,0,0,0,{},{},民營停車場,,臨停：07-22，月租：24小時,0,0
TPE0069,大安區,遠企中心地下停車場,2,大型車:0格，小型車:422格(含身心障礙停車位8格，孕婦、育有六歲以下兒童停車位8格)，機車:0格,敦化南路2段207號地下4、5樓,2736-3033,計時：100元/時，5分鐘內免費，全程以半小時計費。,305428.40625,2768777.50000,422,0,0,0,8,8,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE0070,信義區,松壽廣場地下停車場,1,大型車:0格，小型車:446格(含身心障礙停車位9格，孕婦、育有六歲以下兒童停車位8格)，機車:0格，充電格位:8格,松智路15號（地下共3層）,02-26550818,小型車：計時 週一~週五(09時~22時)30元/時，(22時~09時)10元/時，週六、週日、行政機關放假之紀念日與民俗日(09時~22時)60元/時，(22時~09時)10元/時，全程以半小時計;月租 全日4200元，夜間1000元(19時~08時),307157.25,2770012.75,446,0,0,0,8,9,0,0,0,0,0,0,"{'Holiday': [{'Period': '00~09', 'Fare': '10'}, {'Period': '09~22', 'Fare': '40'}, {'Period': '22~24', 'Fare': '10'}], 'WorkingDay': [{'Period': '00~09', 'Fare': '10'}, {'Period': '09~22', 'Fare': '30'}, {'Period': '22~24', 'Fare': '10'}]}","{'EntrancecoordInfo': [{'Xcod': '25.036966', 'Ycod': '121.565523', 'Address': ''}]}",本處委外停車場,,24小時,0,8
TPE0071,信義區,普羅旺斯實業股份有限公司停車場,2,大型車:0格，小型車:141格(含身心障礙停車位3格，孕婦、育有六歲以下兒童停車位2格)，機車:0格,忠孝東路5段297號地下4、5層,27495888,計時:50元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。,307781.34375,2770483.00000,141,0,0,0,2,3,0,0,0,0,0,0,{},{},民營停車場,,7時30分 至 23時0分,0,0
TPE0072,信義區,松山高中地下停車場,1,大型車:0格，小型車:226格(含身心障礙停車位5格，孕婦、育有六歲以下兒童停車位4格)，機車:0格，大型重機:1格，充電格位:6格,基隆路1段156號地下,0227685492,"計時：週一~週五30元/時(08-20)，10元/時(20-08)，週六、週日、行政機關放假之紀念日與民俗日30元/時(08-09)，60元/時(09-19)，30元/時(19-20)，10元/時(20-08)，全程以半小時計。月租：小型車全日5,760元/月，大型重機2,880元/月。本場常因配合大巨蛋活動調整費率為80元/時，請參閱現場費率調整公告。",306917.1562,2770778.5,226,0,0,0,4,5,0,0,0,0,0,0,"{'Holiday': [{'Period': '00~08', 'Fare': '10'}, {'Period': '08~20', 'Fare': '30'}, {'Period': '20~24', 'Fare': '10'}], 'WorkingDay': [{'Period': '00~08', 'Fare': '10'}, {'Period': '08~20', 'Fare': '30'}, {'Period': '20~24', 'Fare': '10'}]}","{'EntrancecoordInfo': [{'Xcod': '25.04405216', 'Ycod': '121.5637618', 'Address': '忠孝東路四段559巷'}]}",本處自營停車場,D,24小時,1,6
TPE0073,北投區,臺北榮民總醫院立體停車場,1,大型車:0格，小型車:812格(含身心障礙停車位47格，孕婦、育有六歲以下兒童停車位20格)，機車:0格,石牌路2段201號地下1至地上10層,0228757003,小型車：計時 40元/時(07時~23時)，20元/時(23時~07時)，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計。,302579.7812,2779131.25,812,0,0,0,20,47,0,0,0,0,0,0,{},{},民營停車場,D,24小時,0,0
TPE0074,南港區,南港遠東智慧科學園區管理委員會停車場,2,大型車:7格，小型車:25格(含身心障礙停車位1格)，機車:0格,南港路3段50巷1-33號,02-27885282,小型車：計時 60元/時，未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計，30分鐘內免費。貨車50元/時(1小時內免費)；20呎貨櫃車100元/時(1小時內免費)，40呎貨櫃車200元/時(1小時內免費)停車2小時以上未滿1小時以1小時計。,309690.31250,2771986.25000,25,0,0,7,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE0075,信義區,五分埔公園地下停車場,1,大型車:0格，小型車:209格(含身心障礙停車位5格，孕婦、育有六歲以下兒童停車位4格)，機車:0格，大型重機:1格，充電格位:5格,中坡北路57號地下,0227606275,"小型車：計時 週一、週二、週三、週四40元/時，週四、週六、週日、行政機關放假之紀念日與民俗日50元/時，；月租 全日4,000元，夜間3,000元(19時~08時)，大型重機2,000元/月。",308552.7812,2771083,209,0,0,0,4,5,0,0,0,0,0,0,"{'Holiday': [{'Period': '12~10', 'Fare': '10'}, {'Period': '10~12', 'Fare': '30'}, {'Period': '12~24', 'Fare': '40'}], 'WorkingDay': [{'Period': '00~10', 'Fare': '10'}, {'Period': '10~24', 'Fare': '30'}]}","{'EntrancecoordInfo': [{'Xcod': '25.046906', 'Ycod': '121.580389', 'Address': '中坡北路'}]}",本處自營停車場,S,24小時,1,5
TPE0076,中山區,圓山大飯店停車場,2,大型車:9格，小型車:357格(含身心障礙停車位9格，孕婦、育有六歲以下兒童停車位2格)，機車:0格，充電格位:4格,中山北路4段1巷1號,2886-8888,大型車：計時300元/時。小型車(含大型重型機車)：計時 100元/時，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計，為敦親睦鄰，每日4時至10時登山運動人員及停放免費停車區之車輛免收停車費。,303051.84375,2774494.50000,357,0,0,9,2,9,0,0,0,0,0,0,{},{},民營停車場,S,24小時,0,4
TPE0077,大安區,延吉廢鐵道停車場,2,大型車:0格，小型車:232格(含身心障礙停車位6格)，機車:0格,忠孝東路廢鐵道處(忠孝東路-延吉街),27590666,小型車：計時 40元/時，停車全程以半小時計。,306055.84375,2770697.75000,232,0,0,0,0,6,0,0,0,0,0,0,{},{},本處自營停車場,,星期一至星期六 7時至21時30分,0,0
TPE0078,士林區,至善公園平面停車場,1,大型車:0格，小型車:17格(含身心障礙停車位1格)，機車:0格，充電格位:4格,至善路1段雙溪公園斜對面,0227590666,小型車： 計次 50元/次，隔日另計，本場未出售月票。,304297.4062,2776752.5,17,0,0,0,0,1,0,0,0,0,0,0,{},{},本處自營停車場,D,收費日：周一至周日，收費時間：09-17,0,4
TPE0080,文山區,興隆市場旁平面停車場,1,大型車:0格，小型車:35格(含身心障礙停車位1格，孕婦、育有六歲以下兒童停車位1格)，機車:0格，充電格位:2格,興隆路2段97號旁,2246-1708,"計時：20元/時，全程以半小時計費。月租：4,800元/月。",305227.9375,2765852,35,0,0,0,1,1,0,0,0,0,0,0,{},{},本處委外停車場,D,24小時,0,2
TPE0081,中山區,台灣聯通安東停車場,2,大型車:0格，小型車:38格(含身心障礙停車位1格)，機車:0格,安東街8號旁,25235000,"計時：100元/時，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計；月租：全日8,000元。",304669.62500,2770990.75000,38,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,D,24小時,0,0
TPE0082,松山區,民權公園地下停車場,1,大型車:0格，小型車:716格(含身心障礙停車位15格，孕婦、育有六歲以下兒童停車位14格)，機車:0格，大型重機:4格，充電格位:14格,民權東路4段180號地下(地下共3層),0227676903,"計時：小型車及大型重型機車30元/時(08-22)，10元/時(22-08)，停車全程以半小時計。月租：小型車全日5,000元/月，日間2,800元/月(07-19)，大型重型機車2,500元/月。",306394.4375,2772690.5,716,0,0,0,14,15,0,0,0,0,0,0,"{'Holiday': [{'Period': '00~08', 'Fare': '10'}, {'Period': '08~22', 'Fare': '30'}, {'Period': '22~24', 'Fare': '10'}], 'WorkingDay': [{'Period': '00~08', 'Fare': '10'}, {'Period': '08~22', 'Fare': '30'}, {'Period': '22~24', 'Fare': '10'}]}","{'EntrancecoordInfo': [{'Xcod': '25.06214', 'Ycod': '121.55877', 'Address': '民權東路四段'}]}",本處委外停車場,D,24小時,4,14
TPE0084,北投區,中壽北投站停車場,1,大型車:0格，小型車:291格(含身心障礙停車位6格)，機車:0格,大業路452巷60、62號地下3至5層,0800208333,"小型車：計時 180元/時，停車全程以半小時計；月租 全日8,000元。",300295.0625,2780325,291,0,0,0,0,6,0,0,0,0,0,0,{},{},民營停車場,D,24小時,0,0
TPE0085,中正區,臺北車站西側地上停車場,1,大型車:0格，小型車:96格(含身心障礙停車位2格，孕婦、育有六歲以下兒童停車位2格)，機車:150格(含身心障礙停車位3格),北平西路3號（西側）,2799-5657,"計時：小型車100元/時、機車30元/時，全程以半小時計費。月租：小型車10,000元/月、機車3,000元/月。",302119.125,2771152.5,96,150,0,0,2,2,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE0086,大安區,金華公園地下停車場,1,大型車:0格，小型車:193格(含身心障礙停車位4格，孕婦、育有六歲以下兒童停車位5格)，機車:0格，大型重機:1格，充電格位:5格,金華街190號地下,022357-8564,"小型車：計時 50元/時(08時~22時)，10元/時(22時~08時)，全程以半小時計；月租 全日6,000元，大型重機3,000元/月。",303644.4375,2769159,193,0,0,0,5,4,0,0,0,0,0,0,"{'Holiday': [{'Period': '00~08', 'Fare': '10'}, {'Period': '08~22', 'Fare': '50'}, {'Period': '22~24', 'Fare': '10'}], 'WorkingDay': [{'Period': '00~08', 'Fare': '10'}, {'Period': '08~22', 'Fare': '40'}, {'Period': '22~24', 'Fare': '10'}]}","{'EntrancecoordInfo': [{'Xcod': '25.02966074', 'Ycod': '121.5316351', 'Address': '青田街'}]}",本處自營停車場,S,24小時,1,5
TPE0087,中山區,嘟嘟房松江南京站停車場,2,大型車:0格，小型車:38格(含身心障礙停車位1格)，機車:0格,松江路111號地下2層,2655-0818,"計時：80元/時，停車未滿1小時以1小時計算，逾1小時以上，未滿半小時以半小時計算。月租：8,000元/月。",303805.56250,2771577.50000,38,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE0088,中正區,歐特儀股份有限公司兩廳院地下停車場,1,大型車:0格，小型車:695格(含身心障礙停車位14格，孕婦、育有六歲以下兒童停車位13格)，機車:0格,中山南路21-1號地下1層,2705-7716,"計時：50元/時，停車位滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：全日5,400元/月。",302218.9688,2769798,695,0,0,0,13,14,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE0089,士林區,新光天母傑仕堡停車場,1,大型車:0格，小型車:187格(含身心障礙停車位4格)，機車:0格,忠誠路2段180、182、184、186、188號地下1-3層,(02)22461708,"計時：120元/時，全程以半小時計費。月租：全日8,000元/月。",303806.75,2778781,187,0,0,0,0,4,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
